517313651	1279085
584414312	1365484
169781126	510516
451994163	701091
303311023	222929
607942495	1215331
70984475	330879
225562005	447093
824375752	1246674
302507188	663331
759288435	5601
295665558	502779
682262631	1437433
154301682	332648
521771633	1268274
154302704	332648
596543511	5518
550806770	1391915
83772134	510516
761331393	1442371
815881900	246410
212538817	441960
628314634	1182543
361128916	1104152
682313980	1420901
759243997	91928
238494722	332952
640924402	1173701
816346079	308745
189203755	426418
928511787	665024
607879623	1215337
578490371	930091
682458082	1420915
859412937	404692
361130428	1104152
607879622	1215337
759204781	1016849
682381359	1420909
730182760	52586
910291638	1509407
821079878	1214573
628297347	1182542
927764056	179993
156056404	665079
759229879	253628
682283229	1437433
855533659	454284
302916865	660122
169620956	321614
242820296	441959
915068618	1442368
875286239	454286
684172103	858893
320588363	655863
751353071	40199
154299855	332648
156053638	665079
636772743	1116229
512189663	1262450
631239114	1286976
821068348	158046
913830142	100787
628323740	1182542
67525851	227321
525585210	933388
667830844	1168221
859265277	104259
629643760	1263415
671381326	1220924
171691436	515849
915038755	1442369
557724313	1356009
751749815	913774
742076055	40382
752280187	1603295
685408853	644352
759214364	212818
915154344	348802
67525613	227321
630006021	1229662
667651717	655819
759200960	1016849
759230842	253628
615428955	1287680
748495758	756982
258578029	336963
748503888	1284197
582956355	1043628
296808503	554155
296818675	554155
407921989	1126212
821509169	1247875
629664669	1263415
636584477	671987
320035944	443226
573992645	983644
615459808	1445577
682320983	1420906
821071045	420778
915702451	1043005
407926868	1126212
697066155	498257
629633944	1263415
802102136	72032
380478040	80884
115399760	341663
477527840	1213857
666865909	563466
296422809	656061
927417068	413071
818159420	5544
849271358	91492
751751596	913774
816347036	308745
242818723	441959
315040091	535722
816189639	28573
682460856	1420915
814600750	88771
909988930	183478
682324280	1420901
596666172	1213859
662521221	1043002
627920425	930090
636761293	1116229
816333432	138278
758209107	229533
628241085	930089
849269117	91492
859266025	104259
748560344	1472165
859259612	104259
915108478	1182545
115402349	341663
636600021	671987
671173888	1279043
913796487	100787
835896432	644358
770308814	1403190
927388977	452589
818158994	5544
859264999	104259
682279859	1391699
628070557	665912
615411955	1287680
563290746	1432307
875644448	396776
169603085	321614
615413588	1287680
821062293	420778
549053244	1076935
913767507	100787
425765820	1170229
875282548	454286
